,count_1,routine_flg,period,is_deleted,campaign_name_入会費半額,campaign_name_入会費無料,class_name_オールタイム,class_name_デイタイム,gender_F
1089,8.0,1.0,24,0.0,0,0,0,0,0
1090,6.0,1.0,13,0.0,0,0,1,0,0
1091,9.0,1.0,2,0.0,1,0,0,0,0
1092,2.0,1.0,32,0.0,0,0,1,0,0
1093,5.0,1.0,9,0.0,0,0,0,1,1
1094,6.0,1.0,29,0.0,0,0,0,0,0
1095,7.0,1.0,6,0.0,1,0,0,0,1
1096,6.0,1.0,41,0.0,0,0,1,0,0
1097,5.0,1.0,16,0.0,0,0,0,0,0
1098,8.0,1.0,2,0.0,0,0,0,0,0
1099,4.0,1.0,12,0.0,0,0,0,1,1
1100,6.0,1.0,18,0.0,0,0,1,0,1
1101,9.0,1.0,4,0.0,0,0,0,0,1
1102,6.0,1.0,4,0.0,0,0,1,0,1
1103,3.0,1.0,42,0.0,0,0,0,1,1
1104,3.0,1.0,41,0.0,0,0,0,1,1
1105,6.0,1.0,23,0.0,0,0,1,0,1
1106,7.0,1.0,6,0.0,0,0,1,0,1
1107,9.0,1.0,1,0.0,1,0,1,0,1
1108,5.0,1.0,37,0.0,0,0,1,0,1
1109,3.0,1.0,36,0.0,0,0,0,1,1
1110,4.0,1.0,34,0.0,0,0,1,0,0
1111,3.0,1.0,21,0.0,0,0,0,0,0
1112,5.0,1.0,24,0.0,0,0,0,0,0
1113,7.0,1.0,11,0.0,0,0,1,0,1
1114,6.0,1.0,22,0.0,1,0,1,0,0
1115,8.0,1.0,9,0.0,1,0,1,0,0
1116,3.0,1.0,35,0.0,0,0,1,0,0
1117,7.0,1.0,11,0.0,1,0,0,0,1
1118,5.0,1.0,31,0.0,0,0,0,0,0
1119,7.0,1.0,13,0.0,0,0,0,1,1
1120,4.0,1.0,15,0.0,0,0,0,0,0
1121,4.0,1.0,37,0.0,0,0,1,0,0
1122,3.0,1.0,27,0.0,0,0,0,1,0
1124,6.0,1.0,13,0.0,1,0,1,0,1
1125,8.0,1.0,0,0.0,1,0,0,0,0
1126,10.0,1.0,0,0.0,0,0,0,1,1
1127,5.0,1.0,15,0.0,0,0,0,0,0
1128,5.0,1.0,42,0.0,0,0,1,0,0
1129,7.0,1.0,10,0.0,0,0,0,1,1
1130,10.0,1.0,0,0.0,0,0,0,0,0
1131,7.0,1.0,14,0.0,0,0,0,0,1
1133,7.0,1.0,11,0.0,1,0,0,1,1
1134,4.0,1.0,29,0.0,1,0,0,1,1
1135,9.0,1.0,8,0.0,0,0,1,0,1
1136,6.0,1.0,23,0.0,0,0,1,0,0
1137,8.0,1.0,7,0.0,0,0,1,0,0
1138,6.0,1.0,32,0.0,0,0,0,0,1
1139,5.0,1.0,36,0.0,0,0,1,0,1
1140,7.0,1.0,8,0.0,0,0,1,0,0
1141,7.0,1.0,7,0.0,1,0,0,0,1
1142,9.0,1.0,11,0.0,0,0,0,1,1
1143,4.0,1.0,32,0.0,0,0,0,1,1
1144,6.0,1.0,14,0.0,0,0,0,1,1
1145,7.0,1.0,30,0.0,0,0,1,0,0
1146,10.0,1.0,1,0.0,1,0,1,0,1
1147,5.0,1.0,17,0.0,0,0,0,1,1
1148,7.0,1.0,17,0.0,0,0,1,0,0
1149,9.0,1.0,3,0.0,0,0,1,0,0
1150,5.0,1.0,43,0.0,0,0,0,0,1
1151,7.0,1.0,6,0.0,0,1,0,0,1
1152,2.0,1.0,15,0.0,1,0,0,1,1
1153,7.0,1.0,35,0.0,0,0,1,0,0
1154,8.0,1.0,2,0.0,1,0,0,1,1
1155,4.0,1.0,29,0.0,0,0,0,1,1
1156,2.0,1.0,26,0.0,0,0,0,1,1
1158,6.0,1.0,29,0.0,0,0,0,0,0
1159,8.0,1.0,4,0.0,0,0,0,0,0
1160,4.0,1.0,39,0.0,0,0,0,1,1
1161,4.0,1.0,32,0.0,0,0,0,0,0
1162,6.0,1.0,25,0.0,0,0,1,0,0
1163,5.0,1.0,12,0.0,0,0,1,0,1
1164,3.0,1.0,39,0.0,0,0,0,1,1
1165,4.0,1.0,27,0.0,0,0,1,0,1
1166,2.0,1.0,45,0.0,0,0,1,0,1
1167,11.0,1.0,1,0.0,0,0,0,1,1
1168,6.0,1.0,45,0.0,0,0,1,0,0
1169,5.0,1.0,35,0.0,0,0,1,0,0
1170,4.0,1.0,36,0.0,0,0,1,0,0
1171,5.0,1.0,34,0.0,0,0,1,0,0
1172,6.0,1.0,36,0.0,0,0,1,0,1
1173,9.0,1.0,1,0.0,0,1,1,0,0
1174,4.0,1.0,14,0.0,0,0,0,1,1
1175,4.0,1.0,23,0.0,0,0,0,0,1
1176,5.0,1.0,27,0.0,0,0,1,0,0
1177,5.0,1.0,22,0.0,0,0,1,0,1
1180,8.0,1.0,5,0.0,0,0,0,0,1
1181,7.0,1.0,20,0.0,0,0,0,0,0
1182,4.0,1.0,33,0.0,0,0,1,0,1
1183,4.0,1.0,37,0.0,0,0,1,0,1
1184,5.0,1.0,19,0.0,0,0,1,0,1
1185,8.0,1.0,22,0.0,0,0,0,0,0
1186,3.0,1.0,26,0.0,0,0,1,0,0
1187,8.0,1.0,11,0.0,1,0,0,0,0
1188,1.0,1.0,40,0.0,0,0,0,0,0
1189,11.0,1.0,1,0.0,0,1,0,1,1
1190,6.0,1.0,6,0.0,0,1,1,0,0
1191,7.0,1.0,6,0.0,0,0,0,0,0
1192,4.0,1.0,26,0.0,0,0,1,0,1
1193,7.0,1.0,8,0.0,0,0,0,1,1
1194,7.0,1.0,11,0.0,0,0,1,0,1
1195,4.0,1.0,39,0.0,0,0,1,0,0
1196,4.0,1.0,14,0.0,0,0,0,0,0
1197,7.0,1.0,23,0.0,0,0,1,0,0
1198,8.0,1.0,10,0.0,0,1,1,0,0
1199,4.0,1.0,15,0.0,0,0,0,1,0
1200,5.0,1.0,41,0.0,0,0,1,0,1
1201,9.0,1.0,11,0.0,0,1,0,1,1
1202,6.0,1.0,23,0.0,0,0,1,0,1
1203,6.0,1.0,10,0.0,0,0,1,0,1
1204,8.0,1.0,1,0.0,0,0,0,0,0
1205,1.0,1.0,26,0.0,0,0,1,0,1
1206,3.0,1.0,20,0.0,0,0,1,0,1
1207,5.0,1.0,19,0.0,0,0,0,1,1
1209,7.0,1.0,21,0.0,0,0,0,1,0
1210,6.0,1.0,19,0.0,0,0,1,0,0
1211,3.0,1.0,22,0.0,1,0,0,1,1
1212,6.0,1.0,38,0.0,0,0,1,0,1
1213,7.0,1.0,19,0.0,0,0,1,0,1
1214,5.0,1.0,21,0.0,0,0,1,0,1
1215,7.0,1.0,12,0.0,0,0,1,0,0
1216,6.0,1.0,22,0.0,1,0,1,0,0
1217,5.0,1.0,30,0.0,0,0,0,0,1
1218,4.0,1.0,24,0.0,1,0,1,0,1
1219,7.0,1.0,24,0.0,0,0,1,0,0
1220,2.0,1.0,25,0.0,0,0,0,1,1
1221,11.0,1.0,4,0.0,0,0,0,0,0
1222,4.0,1.0,23,0.0,1,0,1,0,0
1223,6.0,1.0,1,0.0,0,1,1,0,0
1224,4.0,1.0,29,0.0,0,0,1,0,1
1225,9.0,1.0,5,0.0,0,0,0,0,0
1226,9.0,1.0,12,0.0,1,0,0,1,0
1228,4.0,1.0,24,0.0,0,0,1,0,1
1229,4.0,1.0,17,0.0,0,0,1,0,0
1230,7.0,1.0,19,0.0,1,0,0,1,1
1231,2.0,1.0,39,0.0,0,0,0,0,0
1233,9.0,1.0,7,0.0,0,0,1,0,1
1234,5.0,1.0,16,0.0,0,0,1,0,0
1235,4.0,1.0,25,0.0,0,0,0,0,1
1236,4.0,1.0,27,0.0,0,0,0,1,1
1237,7.0,1.0,16,0.0,0,0,0,1,1
1238,3.0,1.0,26,0.0,0,0,1,0,0
1239,5.0,1.0,31,0.0,0,0,0,0,0
1240,7.0,1.0,42,0.0,0,0,1,0,0
1241,6.0,1.0,18,0.0,0,0,1,0,1
1242,5.0,1.0,12,0.0,1,0,0,0,0
1243,5.0,1.0,31,0.0,0,0,1,0,1
1244,1.0,1.0,36,0.0,0,0,0,1,1
1245,7.0,1.0,11,0.0,0,0,1,0,0
1246,4.0,1.0,14,0.0,0,0,1,0,1
1247,7.0,1.0,32,0.0,1,0,1,0,0
1248,7.0,1.0,11,0.0,0,0,0,1,1
1249,5.0,1.0,22,0.0,0,0,1,0,1
1250,9.0,1.0,3,0.0,0,0,0,1,1
1251,7.0,1.0,8,0.0,0,0,1,0,1
1252,6.0,1.0,44,0.0,0,0,0,0,0
1253,9.0,1.0,0,0.0,0,0,0,1,1
1254,5.0,1.0,7,0.0,1,0,1,0,0
1255,2.0,1.0,31,0.0,0,0,0,1,1
1256,5.0,1.0,27,0.0,1,0,0,1,1
1257,6.0,1.0,23,0.0,0,0,1,0,1
1258,9.0,1.0,6,0.0,0,1,1,0,0
1259,7.0,1.0,36,0.0,0,0,1,0,1
1260,6.0,1.0,16,0.0,1,0,0,0,0
1261,3.0,1.0,14,0.0,0,1,1,0,1
1262,7.0,1.0,0,0.0,0,1,1,0,0
1263,6.0,1.0,25,0.0,0,0,0,0,0
1264,5.0,1.0,39,0.0,0,0,0,0,0
1265,5.0,1.0,15,0.0,0,0,0,0,0
1266,6.0,1.0,23,0.0,0,0,1,0,0
1267,2.0,1.0,33,0.0,0,0,0,0,0
1268,5.0,1.0,20,0.0,0,0,1,0,1
1269,3.0,1.0,35,0.0,0,0,1,0,0
1270,6.0,1.0,16,0.0,0,0,0,0,1
1271,4.0,1.0,19,0.0,0,0,1,0,0
1272,2.0,1.0,30,0.0,0,0,0,1,1
1273,6.0,1.0,16,0.0,0,0,0,1,0
1274,4.0,1.0,27,0.0,1,0,1,0,0
1275,8.0,1.0,28,0.0,0,0,1,0,0
1276,10.0,1.0,3,0.0,0,0,0,1,1
1277,8.0,1.0,2,0.0,0,1,1,0,1
1278,5.0,1.0,29,0.0,0,0,0,0,1
1279,7.0,1.0,5,0.0,1,0,1,0,0
1280,10.0,1.0,4,0.0,1,0,0,1,0
1281,6.0,1.0,26,0.0,0,0,0,1,1
1282,4.0,1.0,21,0.0,0,0,1,0,1
1283,3.0,1.0,30,0.0,0,0,1,0,0
1284,10.0,1.0,4,0.0,0,0,1,0,0
1285,5.0,1.0,27,0.0,0,0,1,0,0
1286,4.0,1.0,34,0.0,0,0,0,1,0
1287,6.0,1.0,23,0.0,0,0,0,1,1
1288,4.0,1.0,26,0.0,1,0,0,0,0
1289,6.0,1.0,22,0.0,0,0,1,0,1
1290,6.0,1.0,42,0.0,0,0,1,0,0
1291,9.0,1.0,11,0.0,0,0,1,0,0
1292,5.0,1.0,29,0.0,0,0,1,0,1
1293,5.0,1.0,36,0.0,0,0,1,0,0
1294,5.0,1.0,17,0.0,0,0,1,0,0
1295,9.0,1.0,10,0.0,0,0,1,0,0
1296,5.0,1.0,21,0.0,0,0,0,0,0
1297,7.0,1.0,10,0.0,1,0,1,0,0
1298,8.0,1.0,8,0.0,0,0,0,0,1
1299,5.0,1.0,25,0.0,0,0,0,0,0
1300,5.0,1.0,17,0.0,0,0,0,1,1
1301,9.0,1.0,5,0.0,1,0,0,1,1
1302,5.0,1.0,18,0.0,0,0,1,0,0
1303,12.0,1.0,0,0.0,0,0,0,0,0
1304,6.0,1.0,35,0.0,0,0,0,0,0
1305,3.0,1.0,14,0.0,0,0,1,0,0
1306,5.0,1.0,41,0.0,0,0,1,0,1
1307,4.0,1.0,42,0.0,0,0,1,0,0
1308,7.0,1.0,13,0.0,0,0,0,1,1
1309,4.0,1.0,21,0.0,0,0,1,0,0
1310,5.0,1.0,37,0.0,0,0,1,0,0
1311,6.0,1.0,1,0.0,0,0,0,0,0
1312,7.0,1.0,3,0.0,1,0,0,1,1
1313,7.0,1.0,1,0.0,0,1,0,1,1
1314,5.0,1.0,44,0.0,0,0,0,0,1
1315,7.0,1.0,14,0.0,0,0,0,1,0
1316,7.0,1.0,12,0.0,0,0,0,0,1
1317,5.0,1.0,17,0.0,1,0,1,0,0
1318,7.0,1.0,5,0.0,0,0,1,0,1
1319,9.0,1.0,1,0.0,0,0,0,0,0
1320,5.0,1.0,21,0.0,0,0,0,1,0
1321,6.0,1.0,38,0.0,0,0,0,1,1
1322,7.0,1.0,12,0.0,0,0,1,0,1
1323,10.0,1.0,0,0.0,0,0,1,0,0
1324,4.0,1.0,34,0.0,0,0,0,0,0
1325,5.0,1.0,9,0.0,1,0,0,0,0
1326,7.0,1.0,36,0.0,0,0,0,1,1
1327,8.0,1.0,13,0.0,0,0,1,0,0
1328,5.0,1.0,40,0.0,0,0,1,0,1
1329,9.0,1.0,7,0.0,0,0,1,0,1
1330,6.0,1.0,27,0.0,0,0,0,1,0
1331,8.0,1.0,3,0.0,0,1,1,0,0
1332,8.0,1.0,6,0.0,0,0,0,0,0
1333,7.0,1.0,4,0.0,0,0,1,0,1
1334,3.0,1.0,26,0.0,0,0,0,1,0
1335,6.0,1.0,18,0.0,0,0,0,0,0
1336,5.0,1.0,16,0.0,1,0,1,0,1
1337,5.0,1.0,22,0.0,0,0,1,0,1
1338,3.0,1.0,22,0.0,0,0,1,0,1
1339,6.0,1.0,6,0.0,0,0,1,0,0
1340,8.0,1.0,5,0.0,0,0,1,0,1
1342,3.0,1.0,29,0.0,1,0,0,1,0
1343,5.0,1.0,17,0.0,0,0,0,0,0
1344,6.0,1.0,24,0.0,0,0,0,1,1
1345,7.0,1.0,34,0.0,0,0,1,0,1
1346,7.0,1.0,1,0.0,0,0,0,1,1
1347,7.0,1.0,3,0.0,0,0,0,0,0
1348,7.0,1.0,8,0.0,0,0,1,0,0
1349,5.0,1.0,30,0.0,0,0,0,1,1
1350,11.0,1.0,0,0.0,0,0,1,0,0
1351,8.0,1.0,2,0.0,0,0,1,0,1
1352,5.0,1.0,20,0.0,0,0,1,0,1
1353,6.0,1.0,29,0.0,0,0,1,0,1
1354,10.0,1.0,3,0.0,0,0,1,0,0
1355,7.0,1.0,40,0.0,0,0,0,0,0
1356,3.0,1.0,28,0.0,0,0,1,0,1
1357,5.0,1.0,27,0.0,0,0,0,0,0
1358,6.0,1.0,31,0.0,0,0,1,0,1
1359,8.0,1.0,19,0.0,0,0,1,0,0
1360,5.0,1.0,27,0.0,0,0,0,1,1
1361,6.0,1.0,2,0.0,0,0,0,1,0
1362,5.0,1.0,27,0.0,1,0,0,0,1
1363,5.0,1.0,11,0.0,0,0,0,1,1
1364,4.0,1.0,33,0.0,0,0,1,0,1
1365,6.0,1.0,9,0.0,0,1,1,0,1
1366,7.0,1.0,9,0.0,1,0,1,0,1
1367,4.0,1.0,22,0.0,0,0,1,0,0
1368,8.0,1.0,0,0.0,1,0,0,0,0
1369,3.0,1.0,32,0.0,0,0,0,1,1
1370,6.0,1.0,36,0.0,0,0,1,0,0
1371,7.0,1.0,1,0.0,0,0,0,0,1
1372,6.0,1.0,40,0.0,0,0,0,0,0
1373,7.0,1.0,5,0.0,1,0,1,0,1
1374,5.0,1.0,34,0.0,0,0,0,0,0
1375,8.0,1.0,0,0.0,0,0,0,1,1
1376,3.0,1.0,21,0.0,0,0,1,0,1
1377,8.0,1.0,13,0.0,0,1,1,0,1
1379,6.0,1.0,36,0.0,0,0,1,0,0
1380,6.0,1.0,18,0.0,0,0,0,0,0
1381,6.0,1.0,10,0.0,0,0,1,0,0
1382,4.0,1.0,27,0.0,0,0,1,0,0
1383,6.0,1.0,36,0.0,0,0,0,0,1
1384,5.0,1.0,38,0.0,0,0,1,0,0
1385,6.0,1.0,13,0.0,0,0,0,0,1
1386,7.0,1.0,13,0.0,0,0,1,0,1
1388,4.0,1.0,15,0.0,0,0,0,0,0
1389,6.0,1.0,25,0.0,0,0,0,1,1
1390,5.0,1.0,15,0.0,0,0,0,1,1
1391,5.0,1.0,30,0.0,0,0,0,1,0
1392,3.0,1.0,35,0.0,0,0,1,0,0
1393,5.0,1.0,41,0.0,0,0,0,0,0
1394,9.0,1.0,5,0.0,0,0,0,1,1
1395,1.0,1.0,0,0.0,0,0,0,0,0
1396,4.0,1.0,23,0.0,0,0,0,0,0
1397,4.0,1.0,35,0.0,0,0,0,0,0
1398,9.0,1.0,3,0.0,1,0,1,0,0
1399,3.0,1.0,36,0.0,0,0,1,0,1
1400,4.0,1.0,23,0.0,0,0,0,0,0
1401,6.0,1.0,20,0.0,0,0,1,0,0
1402,4.0,1.0,32,0.0,0,0,1,0,1
1403,7.0,1.0,0,0.0,0,0,0,1,1
1405,6.0,1.0,7,0.0,0,0,0,0,0
1407,4.0,1.0,31,0.0,0,0,1,0,0
1408,6.0,1.0,27,0.0,0,0,1,0,0
1409,3.0,1.0,33,0.0,0,0,1,0,1
1410,8.0,1.0,4,0.0,0,0,1,0,0
1412,4.0,1.0,33,0.0,0,0,1,0,0
1413,2.0,1.0,19,0.0,0,0,1,0,1
1414,8.0,1.0,18,0.0,0,0,1,0,1
1415,4.0,1.0,26,0.0,0,0,0,1,1
1416,7.0,1.0,13,0.0,1,0,0,1,1
1417,8.0,1.0,10,0.0,0,0,1,0,0
1418,9.0,1.0,6,0.0,0,0,0,1,1
1419,5.0,1.0,30,0.0,0,0,0,0,0
1420,4.0,1.0,36,0.0,0,0,0,0,0
1421,4.0,1.0,43,0.0,0,0,1,0,0
1422,6.0,1.0,39,0.0,0,0,0,0,0
1423,5.0,1.0,32,0.0,0,0,1,0,0
1424,4.0,1.0,19,0.0,0,0,1,0,1
1425,5.0,1.0,14,0.0,0,0,1,0,0
1426,3.0,1.0,21,0.0,0,0,1,0,0
1427,6.0,1.0,6,0.0,0,0,1,0,0
1428,6.0,1.0,21,0.0,0,0,1,0,1
1429,5.0,1.0,21,0.0,0,0,0,1,1
1430,2.0,1.0,16,0.0,0,0,1,0,0
1431,8.0,1.0,17,0.0,1,0,1,0,1
1432,7.0,1.0,19,0.0,0,0,1,0,0
1433,5.0,1.0,32,0.0,0,0,0,1,1
1434,6.0,1.0,25,0.0,0,0,0,0,1
1435,5.0,1.0,21,0.0,0,0,0,1,1
1436,8.0,1.0,6,0.0,0,0,1,0,0
1437,8.0,1.0,3,0.0,1,0,1,0,0
1438,6.0,1.0,4,0.0,0,0,1,0,0
1439,9.0,1.0,2,0.0,0,0,1,0,1
1440,4.0,1.0,41,0.0,0,0,0,0,0
1441,6.0,1.0,12,0.0,1,0,0,1,1
1442,3.0,1.0,18,0.0,0,0,0,0,1
1443,7.0,1.0,32,0.0,0,0,1,0,1
1444,7.0,1.0,34,0.0,0,0,0,0,1
1445,7.0,1.0,2,0.0,0,0,0,0,1
1446,3.0,1.0,17,0.0,1,0,0,1,1
1447,2.0,1.0,44,0.0,0,0,1,0,0
1448,5.0,1.0,20,0.0,1,0,1,0,0
1449,6.0,1.0,25,0.0,0,0,1,0,0
1450,4.0,1.0,10,0.0,0,0,0,0,0
1451,4.0,1.0,33,0.0,0,0,1,0,0
1452,4.0,1.0,11,0.0,0,0,0,0,1
1453,8.0,1.0,21,0.0,0,0,1,0,0
1454,5.0,1.0,36,0.0,0,0,1,0,0
1455,10.0,1.0,0,0.0,0,0,1,0,1
1456,6.0,1.0,5,0.0,1,0,0,0,1
1457,8.0,1.0,6,0.0,0,1,0,1,1
1458,5.0,1.0,17,0.0,0,0,1,0,1
1459,4.0,1.0,32,0.0,0,0,1,0,0
1460,6.0,1.0,38,0.0,0,0,1,0,1
1461,3.0,1.0,24,0.0,0,0,0,0,0
1462,7.0,1.0,11,0.0,0,0,1,0,0
1463,4.0,1.0,28,0.0,0,0,1,0,0
1464,6.0,1.0,11,0.0,1,0,0,1,1
1465,8.0,1.0,6,0.0,1,0,0,1,1
1466,6.0,1.0,36,0.0,0,0,1,0,1
1467,3.0,1.0,26,0.0,1,0,0,1,1
1468,8.0,1.0,9,0.0,0,0,0,0,0
1469,5.0,1.0,28,0.0,0,0,0,0,1
1470,8.0,1.0,13,0.0,0,0,1,0,0
1471,6.0,1.0,8,0.0,1,0,0,0,0
1472,9.0,1.0,5,0.0,0,0,0,0,0
1473,7.0,1.0,9,0.0,1,0,1,0,1
1474,5.0,1.0,27,0.0,0,0,0,1,1
1475,5.0,1.0,40,0.0,0,0,0,1,1
1476,6.0,1.0,11,0.0,0,0,0,0,0
1477,8.0,1.0,25,0.0,1,0,1,0,0
1478,9.0,1.0,0,0.0,0,0,1,0,0
1479,4.0,1.0,33,0.0,0,0,0,0,0
1480,4.0,1.0,26,0.0,0,0,0,0,0
1481,5.0,1.0,20,0.0,0,0,0,1,1
1482,7.0,1.0,0,0.0,0,0,1,0,0
1483,9.0,1.0,11,0.0,0,0,0,1,0
1484,5.0,1.0,23,0.0,0,0,1,0,1
1485,6.0,1.0,25,0.0,0,0,1,0,0
1486,6.0,1.0,23,0.0,0,0,0,1,1
1487,7.0,1.0,20,0.0,0,0,0,1,1
1488,4.0,1.0,41,0.0,0,0,1,0,0
1489,7.0,1.0,2,0.0,0,0,1,0,0
1490,7.0,1.0,27,0.0,0,0,1,0,1
1491,7.0,1.0,7,0.0,1,0,0,0,0
1492,2.0,1.0,45,0.0,0,0,1,0,0
1493,5.0,1.0,33,0.0,0,0,0,1,1
1494,5.0,1.0,15,0.0,0,0,1,0,0
1495,10.0,1.0,1,0.0,0,0,1,0,0
1496,4.0,1.0,34,0.0,0,0,0,0,1
1498,8.0,1.0,8,0.0,0,0,0,1,1
1499,6.0,1.0,39,0.0,0,0,1,0,0
1500,3.0,1.0,32,0.0,0,0,1,0,0
1501,11.0,1.0,2,0.0,0,0,1,0,1
1502,4.0,1.0,42,0.0,0,0,1,0,0
1503,11.0,1.0,1,0.0,0,0,0,0,0
1504,2.0,1.0,33,0.0,0,0,0,1,1
1505,3.0,1.0,30,0.0,0,0,1,0,1
1506,2.0,1.0,37,0.0,0,0,0,1,1
1507,8.0,1.0,3,0.0,0,0,1,0,0
1508,6.0,1.0,1,0.0,0,0,1,0,0
1509,7.0,1.0,16,0.0,0,0,0,1,1
1510,4.0,1.0,23,0.0,0,0,1,0,1
1511,4.0,1.0,32,0.0,0,0,0,0,1
1512,5.0,1.0,36,0.0,0,0,0,0,0
1513,2.0,1.0,23,0.0,0,0,0,1,1
1514,6.0,1.0,15,0.0,1,0,0,0,1
1515,8.0,1.0,2,0.0,0,0,1,0,0
1516,9.0,1.0,8,0.0,0,0,1,0,1
1517,6.0,1.0,20,0.0,0,0,1,0,1
1518,4.0,1.0,30,0.0,0,0,1,0,0
1519,4.0,1.0,36,0.0,0,0,1,0,0
1520,8.0,1.0,2,0.0,0,0,1,0,0
1521,5.0,1.0,39,0.0,0,0,0,0,0
1522,4.0,1.0,25,0.0,0,0,1,0,1
1523,7.0,1.0,0,0.0,0,1,1,0,1
1524,8.0,1.0,9,0.0,0,0,1,0,1
1525,2.0,1.0,34,0.0,0,0,0,0,1
1526,4.0,1.0,38,0.0,0,0,0,0,0
1527,5.0,1.0,16,0.0,0,0,1,0,0
1528,5.0,1.0,12,0.0,0,0,0,0,0
1529,5.0,1.0,21,0.0,0,0,0,0,0
1530,5.0,1.0,21,0.0,0,0,0,0,0
1531,3.0,1.0,30,0.0,0,0,0,1,1
1532,5.0,1.0,13,0.0,0,0,0,1,1
1533,7.0,1.0,19,0.0,0,0,1,0,1
1534,5.0,1.0,15,0.0,1,0,0,0,0
1536,6.0,1.0,16,0.0,0,0,0,0,0
1537,7.0,1.0,0,0.0,0,0,0,0,0
1538,10.0,1.0,9,0.0,1,0,1,0,1
1539,5.0,1.0,28,0.0,0,0,1,0,1
1540,5.0,1.0,25,0.0,0,0,0,0,0
1541,6.0,1.0,29,0.0,0,0,0,1,0
1543,4.0,1.0,29,0.0,0,0,1,0,0
1544,3.0,1.0,34,0.0,0,0,0,1,0
1545,4.0,1.0,25,0.0,0,0,0,1,1
1546,7.0,1.0,37,0.0,0,0,0,0,1
1547,10.0,1.0,1,0.0,0,1,1,0,0
1548,9.0,1.0,9,0.0,0,0,1,0,1
1549,6.0,1.0,19,0.0,0,0,0,0,0
1550,7.0,1.0,31,0.0,0,0,0,1,1
1551,9.0,1.0,8,0.0,1,0,0,0,0
1552,6.0,1.0,32,0.0,0,0,0,1,1
1553,6.0,1.0,22,0.0,0,0,0,0,0
1554,6.0,1.0,16,0.0,0,0,0,1,0
1555,7.0,1.0,18,0.0,0,0,1,0,1
1556,7.0,1.0,21,0.0,0,0,1,0,0
1557,6.0,1.0,28,0.0,0,0,0,1,1
1558,7.0,1.0,3,0.0,1,0,1,0,0
1559,3.0,1.0,42,0.0,0,0,0,1,0
1560,8.0,1.0,24,0.0,0,0,1,0,1
1561,4.0,1.0,35,0.0,0,0,0,0,1
1562,6.0,1.0,19,0.0,0,0,0,0,1
1563,6.0,1.0,11,0.0,1,0,0,0,1
1564,3.0,1.0,27,0.0,0,0,0,1,0
1565,4.0,1.0,27,0.0,1,0,1,0,0
1566,4.0,1.0,42,0.0,0,0,1,0,0
1567,9.0,1.0,7,0.0,0,0,0,1,0
1568,6.0,1.0,28,0.0,0,0,0,1,1
1569,5.0,1.0,28,0.0,0,0,0,1,0
1571,6.0,1.0,14,0.0,1,0,0,1,1
1572,3.0,1.0,16,0.0,0,0,0,0,0
1573,9.0,1.0,13,0.0,0,0,1,0,0
1574,6.0,1.0,12,0.0,0,0,0,0,0
1575,7.0,1.0,3,0.0,0,0,1,0,1
1576,5.0,1.0,19,0.0,0,0,0,1,0
1577,3.0,1.0,28,0.0,0,0,1,0,0
1578,5.0,1.0,25,0.0,0,0,1,0,0
1579,8.0,1.0,11,0.0,0,1,1,0,0
1580,5.0,1.0,19,0.0,0,0,1,0,0
1581,7.0,1.0,11,0.0,1,0,1,0,0
1582,10.0,1.0,9,0.0,0,0,0,0,0
1583,5.0,1.0,26,0.0,0,0,0,1,1
1584,5.0,1.0,22,0.0,0,0,0,1,1
1585,8.0,1.0,30,0.0,0,0,1,0,0
1586,1.0,1.0,29,0.0,1,0,0,1,1
1587,7.0,1.0,10,0.0,0,0,1,0,0
1588,5.0,1.0,28,0.0,0,0,0,1,0
1589,9.0,1.0,3,0.0,0,0,1,0,0
1590,5.0,1.0,22,0.0,0,0,1,0,0
1591,6.0,1.0,27,0.0,0,0,1,0,1
1592,6.0,1.0,25,0.0,0,0,0,0,0
1593,5.0,1.0,25,0.0,0,0,0,1,1
1594,6.0,1.0,13,0.0,0,0,0,0,1
1595,5.0,1.0,30,0.0,0,0,0,1,1
1596,3.0,1.0,33,0.0,0,0,0,1,1
1597,7.0,1.0,4,0.0,0,0,0,1,1
1598,5.0,1.0,25,0.0,0,0,1,0,1
1599,9.0,1.0,9,0.0,0,0,1,0,0
1600,8.0,1.0,8,0.0,0,0,1,0,0
1601,6.0,1.0,21,0.0,0,0,0,1,1
1602,5.0,1.0,18,0.0,1,0,1,0,0
1603,6.0,1.0,23,0.0,0,0,1,0,1
1604,7.0,1.0,18,0.0,0,0,0,0,0
1605,5.0,1.0,22,0.0,0,0,0,0,0
1606,5.0,1.0,31,0.0,0,0,0,0,0
1607,8.0,1.0,11,0.0,0,0,0,1,1
1608,2.0,1.0,26,0.0,0,0,1,0,1
1609,1.0,1.0,38,0.0,0,0,1,0,1
1610,8.0,1.0,2,0.0,0,0,1,0,0
1611,6.0,1.0,12,0.0,0,0,1,0,0
1612,6.0,1.0,11,0.0,0,0,0,0,1
1613,6.0,1.0,37,0.0,0,0,1,0,0
1614,9.0,1.0,12,0.0,0,0,0,0,1
1615,8.0,1.0,2,0.0,0,0,0,0,0
1616,4.0,1.0,38,0.0,0,0,1,0,0
1617,6.0,1.0,33,0.0,0,0,1,0,1
1618,4.0,1.0,19,0.0,0,0,0,0,0
1619,9.0,1.0,4,0.0,0,0,1,0,0
1620,8.0,1.0,9,0.0,0,0,1,0,0
1621,7.0,1.0,17,0.0,0,0,0,0,0
1622,4.0,1.0,33,0.0,0,0,1,0,1
